	PassengerId	Survived	Pclass	Title	FirstName	LastName	Sex	Age	SibSp	Parch	Ticket	Fare	Embarked	ship	Ages
480	485	1	1	 Mr	 Dickinson H	Bishop	male	25.0	1	0	11967	91.0792	C	Titanic	Adult
481	486	0	3	 Miss	 Jeannie	Lefebre	female	0.0	1	1	4133	25.4667	S	Titanic	NoInfo
482	487	1	1	 Mrs	 Frederick Maxfield (Jane Anne Forby)	Hoyt	female	35.0	1	0	19943	90.0	S	Titanic	Adult
483	488	0	1	 Mr	 Edward Austin	Kent	male	58.0	0	0	11771	29.7	C	Titanic	Adult
484	489	0	3	 Mr	 Francis William	Somerton	male	30.0	0	0	A.5. 18509	8.05	S	Titanic	Adult
485	490	1	3	 Master	" Eden Leslie ""Neville"""	Coutts	male	9.0	1	1	C.A. 37671		S	Titanic	Child
486	491	0	3	 Mr	 Konrad Mathias Reiersen	Hagland	male	0.0	1	0	65304	19.9667	S	Titanic	NoInfo
487	492	0	3	 Mr	 Einar	Windelov	male	21.0	0	0	SOTON/OQ 3101317	7.25	S	Titanic	Young
488	493	0	1	 Mr	 Harry Markland	Molson	male	55.0	0	0	113787	30.5	S	Titanic	Adult
489	494	0	1	 Mr	 Ramon	Artagaveytia	male	71.0	0	0	PC 17609	49.5042	C	Titanic	Senior
490	495	0	3	 Mr	 Edward Roland	Stanley	male	21.0	0	0	A/4 45380	8.05	S	Titanic	Young
491	496	0	3	 Mr	 Gerious	Yousseff	male	0.0	0	0	2627	14.4583	C	Titanic	NoInfo
492	497	1	1	 Miss	 Elizabeth Mussey	Eustis	female	54.0	1	0	36947	78.2667	C	Titanic	Adult
493	498	0	3	 Mr	 Frederick William	Shellard	male	0.0	0	0	C.A. 6212	15.1	S	Titanic	NoInfo
494	499	0	1	 Mrs	 Hudson J C (Bessie Waldo Daniels)	Allison	female	25.0	1	2	113781	151.55	S	Titanic	Adult
495	500	0	3	 Mr	 Olof	Svensson	male	24.0	0	0	350035	7.7958	S	Titanic	Young
496	501	0	3	 Mr	 Petar	Calic	male	17.0	0	0	315086	8.6625	S	Titanic	Young
497	502	0	3	 Miss	 Mary	Canavan	female	21.0	0	0	364846	7.75	Q	Titanic	Young
498	503	0	3	 Miss	 Bridget Mary	O'Sullivan	female	0.0	0	0	330909	7.6292	Q	Titanic	NoInfo
499	504	0	3	 Miss	 Kristina Sofia	Laitinen	female	37.0	0	0	4135	9.5875	S	Titanic	Adult
500	505	1	1	 Miss	 Roberta	Maioni	female	16.0	0	0	110152	86.5	S	Titanic	Young
501	506	0	1	 Mr	 Victor de Satode	Penasco y Castellana	male	18.0	1	0	PC 17758	108.9	C	Titanic	Young
502	507	1	2	 Mrs	 Frederick Charles (Jane Richards)	Quick	female	33.0	0	2	26360	26.0	S	Titanic	Adult
503	508	1	1	 Mr	" George (""George Arthur Brayton"")"	Bradley	male	3.0	0	0	111427	26.55	S	Titanic	Child
504	509	0	3	 Mr	 Henry Margido	Olsen	male	28.0	0	0	C 4001	22.525	S	Titanic	Adult
505	510	1	3	 Mr	 Fang	Lang	male	26.0	0	0	1601	56.4958	S	Titanic	Adult
506	511	1	3	 Mr	 Eugene Patrick	Daly	male	29.0	0	0	382651	7.75	Q	Titanic	Adult
507	512	0	3	 Mr	 James	Webber	male	0.0	0	0	SOTON/OQ 3101316	8.05	S	Titanic	NoInfo
508	513	1	1	 Mr	 James Robert	McGough	male	36.0	0	0	PC 17473	26.2875	S	Titanic	Adult
509	514	1	1	 Mrs	 Martin (Elizabeth L	Rothschild	female	54.0	1	0	PC 17603	59.4	C	Titanic	Adult
510	515	0	3	 Mr	 Satio	Coleff	male	24.0	0	0	349209	7.4958	S	Titanic	Young
511	516	0	1	 Mr	 William Anderson	Walker	male	47.0	0	0	36967	34.0208	S	Titanic	Adult
512	517	1	2	 Mrs	 (Amelia Milley)	Lemore	female	34.0	0	0	C.A. 34260	10.5	S	Titanic	Adult
513	518	0	3	 Mr	 Patrick	Ryan	male	0.0	0	0	371110	24.15	Q	Titanic	NoInfo
514	519	1	2	 Mrs	" William A (Florence ""Mary"" Agnes Hughes)"	Angle	female	36.0	1	0	226875	26.0	S	Titanic	Adult
515	520	0	3	 Mr	 Stefo	Pavlovic	male	32.0	0	0	349242	7.8958	S	Titanic	Adult
516	522	0	3	 Mr	 Janko	Vovk	male	22.0	0	0	349252	7.8958	S	Titanic	Young
517	523	0	3	 Mr	 Sarkis	Lahoud	male	12.0	0	0	2624	7.225	C	Titanic	Child
518	524	1	1	 Mrs	 Louis Albert (Ida Sophia Fischer)	Hippach	female	44.0	0	1	111361	57.9792	C	Titanic	Adult
519	525	0	3	 Mr	 Fared	Kassem	male	0.0	0	0	2700	7.2292	C	Titanic	NoInfo
520	526	0	3	 Mr	 James	Farrell	male	40.5	0	0	367232	7.75	Q	Titanic	Adult
521	527	1	2	 Miss	 Lucy	Ridsdale	female	50.0	0	0	W./C. 14258	10.5	S	Titanic	Adult
522	528	0	1	 Mr	 John	Farthing	male	0.0	0	0	PC 17483	221.7792	S	Titanic	NoInfo
523	529	0	3	 Mr	 Johan Werner	Salonen	male	39.0	0	0	3101296	7.925	S	Titanic	Adult
524	530	0	2	 Mr	 Richard George	Hocking	male	23.0	1	1	29104	11.5	S	Titanic	Young
525	531	1	2	 Miss	 Phyllis May	Quick	female	2.0	1	1	26360	26.0	S	Titanic	Child
526	532	0	3	 Mr	 Nakli	Toufik	male	0.0	0	0	2641	7.2292	C	Titanic	NoInfo
527	533	0	3	 Mr	 Joseph Jr	Elias	male	17.0	1	1	2690	7.2292	C	Titanic	Young
528	534	1	3	 Mrs	 Catherine (Catherine Rizk)	Peter	female	0.0	0	2	2668	22.3583	C	Titanic	NoInfo
529	535	0	3	 Miss	 Marija	Cacic	female	30.0	0	0	315084	8.6625	S	Titanic	Adult
530	536	1	2	 Miss	 Eva Miriam	Hart	female	7.0	0	2	F.C.C. 13529	26.25	S	Titanic	Child
531	537	0	1	 Major	 Archibald Willingham	Butt	male	45.0	0	0	113050	26.55	S	Titanic	Adult
532	538	1	1	 Miss	 Bertha	LeRoy	female	30.0	0	0	PC 17761	106.425	C	Titanic	Adult
533	539	0	3	 Mr	 Samuel Beard	Risien	male	0.0	0	0	364498	14.5	S	Titanic	NoInfo
534	540	1	1	 Miss	 Hedwig Margaritha	Frolicher	female	22.0	0	2	13568	49.5	C	Titanic	Young
535	541	1	1	 Miss	 Harriet R	Crosby	female	36.0	0	2	WE/P 5735	71.0	S	Titanic	Adult
536	542	0	3	 Miss	 Ingeborg Constanzia	Andersson	female	9.0	1	2	347082	31.275	S	Titanic	Child
537	543	0	3	 Miss	 Sigrid Elisabeth	Andersson	female	11.0	1	2	347082	31.275	S	Titanic	Child
538	544	1	2	 Mr	 Edward	Beane	male	32.0	1	0	2908	26.0	S	Titanic	Adult
539	545	0	1	 Mr	 Walter Donald	Douglas	male	50.0	1	0	PC 17761	106.425	C	Titanic	Adult
540	546	0	1	 Mr	 Arthur Ernest	Nicholson	male	64.0	0	0	693	26.0	S	Titanic	Adult
541	547	1	2	 Mrs	 Edward (Ethel Clarke)	Beane	female	19.0	1	0	2908	26.0	S	Titanic	Young
542	548	1	2	 Mr	 Julian	Padro y Manent	male	0.0	0	0	SC/PARIS 2146	13.8625	C	Titanic	NoInfo
543	549	0	3	 Mr	 Frank John	Goldsmith	male	33.0	1	1	363291	20.525	S	Titanic	Adult
544	550	1	2	 Master	 John Morgan Jr	Davies	male	8.0	1	1	C.A. 33112	36.75	S	Titanic	Child
545	551	1	1	 Mr	 John Borland Jr	Thayer	male	17.0	0	2	17421	110.8833	C	Titanic	Young
546	552	0	2	 Mr	 Percival James R	Sharp	male	27.0	0	0	244358	26.0	S	Titanic	Adult
547	553	0	3	 Mr	 Timothy	O'Brien	male	0.0	0	0	330979	7.8292	Q	Titanic	NoInfo
548	554	1	3	 Mr	" Fahim (""Philip Zenni"")"	Leeni	male	22.0	0	0	2620	7.225	C	Titanic	Young
549	555	1	3	 Miss	 Velin	Ohman	female	22.0	0	0	347085	7.775	S	Titanic	Young
550	556	0	1	 Mr	 George	Wright	male	62.0	0	0	113807	26.55	S	Titanic	Adult
551	557	1	1	 Lady	" (Lucille Christiana Sutherland) (""Mrs Morgan"")"	Duff Gordon	female	48.0	1	0	11755	39.6	C	Titanic	Adult
552	558	0	1	 Mr	 Victor	Robbins	male	0.0	0	0	PC 17757	227.525	C	Titanic	NoInfo
553	559	1	1	 Mrs	 Emil (Tillie Mandelbaum)	Taussig	female	39.0	1	1	110413	79.65	S	Titanic	Adult
554	560	1	3	 Mrs	 Guillaume Joseph (Emma)	de Messemaeker	female	36.0	1	0	345572	17.4	S	Titanic	Adult
555	561	0	3	 Mr	 Thomas Rowan	Morrow	male	0.0	0	0	372622	7.75	Q	Titanic	NoInfo
556	562	0	3	 Mr	 Husein	Sivic	male	40.0	0	0	349251	7.8958	S	Titanic	Adult
557	563	0	2	 Mr	 Robert Douglas	Norman	male	28.0	0	0	218629	13.5	S	Titanic	Adult
558	564	0	3	 Mr	 John	Simmons	male	0.0	0	0	SOTON/OQ 392082	8.05	S	Titanic	NoInfo
559	565	0	3	 Miss	 (Marion Ogden)	Meanwell	female	0.0	0	0	SOTON/O.Q. 392087	8.05	S	Titanic	NoInfo
560	566	0	3	 Mr	 Alfred J	Davies	male	24.0	1	0	A/4 48871	24.15	S	Titanic	Young
561	567	0	3	 Mr	 Ilia	Stoytcheff	male	19.0	0	0	349205	7.8958	S	Titanic	Young
562	568	0	3	 Mrs	 Nils (Alma Cornelia Berglund)	Palsson	female	29.0	0	4	349909	21.075	S	Titanic	Adult
563	569	0	3	 Mr	 Tannous	Doharr	male	0.0	0	0	2686	7.2292	C	Titanic	NoInfo
564	570	1	3	 Mr	 Carl	Jonsson	male	32.0	0	0	350417	7.8542	S	Titanic	Adult
565	571	1	2	 Mr	 George	Harris	male	62.0	0	0	S.W./PP 752	10.5	S	Titanic	Adult
566	572	1	1	 Mrs	 Edward Dale (Charlotte Lamson)	Appleton	female	53.0	1	0	11769	51.4792	S	Titanic	Adult
567	573	1	1	 Mr	" John Irwin (""Irving"")"	Flynn	male	36.0	0	0	PC 17474	26.3875	S	Titanic	Adult
568	574	1	3	 Miss	 Mary	Kelly	female	0.0	0	0	14312	7.75	Q	Titanic	NoInfo
569	575	0	3	 Mr	 Alfred George John	Rush	male	16.0	0	0	A/4. 20589	8.05	S	Titanic	Young
570	576	0	3	 Mr	 George	Patchett	male	19.0	0	0	358585	14.5	S	Titanic	Young
571	577	1	2	 Miss	 Ethel	Garside	female	34.0	0	0	243880	13.0	S	Titanic	Adult
572	578	1	1	 Mrs	 William Baird (Alice Munger)	Silvey	female	39.0	1	0	13507	55.9	S	Titanic	Adult
573	579	0	3	 Mrs	 Joseph (Maria Elias)	Caram	female	0.0	1	0	2689	14.4583	C	Titanic	NoInfo
574	580	1	3	 Mr	 Eiriik	Jussila	male	32.0	0	0	STON/O 2. 3101286	7.925	S	Titanic	Adult
575	581	1	2	 Miss	 Julie Rachel	Christy	female	25.0	1	1	237789	30.0	S	Titanic	Adult
576	582	1	1	 Mrs	 John Borland (Marian Longstreth Morris)	Thayer	female	39.0	1	1	17421	110.8833	C	Titanic	Adult
577	583	0	2	 Mr	 William James	Downton	male	54.0	0	0	28403	26.0	S	Titanic	Adult
578	584	0	1	 Mr	 John Hugo	Ross	male	36.0	0	0	13049	40.125	C	Titanic	Adult
579	585	0	3	 Mr	 Uscher	Paulner	male	0.0	0	0	3411	8.7125	C	Titanic	NoInfo
580	586	1	1	 Miss	 Ruth	Taussig	female	18.0	0	2	110413	79.65	S	Titanic	Young
581	587	0	2	 Mr	 John Denzil	Jarvis	male	47.0	0	0	237565	15.0	S	Titanic	Adult
582	588	1	1	 Mr	 Maxmillian	Frolicher-Stehli	male	60.0	1	1	13567	79.2	C	Titanic	Adult
583	589	0	3	 Mr	 Eliezer	Gilinski	male	22.0	0	0	14973	8.05	S	Titanic	Young
584	590	0	3	 Mr	 Joseph	Murdlin	male	0.0	0	0	A./5. 3235	8.05	S	Titanic	NoInfo
585	591	0	3	 Mr	 Matti	Rintamaki	male	35.0	0	0	STON/O 2. 3101273	7.125	S	Titanic	Adult
586	592	1	1	 Mrs	 Walter Bertram (Martha Eustis)	Stephenson	female	52.0	1	0	36947	78.2667	C	Titanic	Adult
587	593	0	3	 Mr	 William James	Elsbury	male	47.0	0	0	A/5 3902	7.25	S	Titanic	Adult
588	594	0	3	 Miss	 Mary	Bourke	female	0.0	0	2	364848	7.75	Q	Titanic	NoInfo
589	595	0	2	 Mr	 John Henry	Chapman	male	37.0	1	0	SC/AH 29037	26.0	S	Titanic	Adult
590	596	0	3	 Mr	 Jean Baptiste	Van Impe	male	36.0	1	1	345773	24.15	S	Titanic	Adult
591	597	1	2	 Miss	 Jessie Wills	Leitch	female	0.0	0	0	248727	33.0	S	Titanic	NoInfo
592	598	0	3	 Mr	 Alfred	Johnson	male	49.0	0	0	WrongValue	0.0	S	Titanic	Adult
593	599	0	3	 Mr	 Hanna	Boulos	male	0.0	0	0	2664	7.225	C	Titanic	NoInfo
594	600	1	1	 Sir	" Cosmo Edmund (""Mr Morgan"")"	Duff Gordon	male	49.0	1	0	PC 17485	56.9292	C	Titanic	Adult
595	601	1	2	 Mrs	 Sidney Samuel (Amy Frances Christy)	Jacobsohn	female	24.0	1	1	243847	27.0	S	Titanic	Young
596	602	0	3	 Mr	 Petco	Slabenoff	male	0.0	0	0	349214	7.8958	S	Titanic	NoInfo
597	603	0	1	 Mr	 Charles H	Harrington	male	0.0	0	0	113796	42.4	S	Titanic	NoInfo
598	604	0	3	 Mr	 Ernst William	Torber	male	44.0	0	0	364511	8.05	S	Titanic	Adult
599	605	1	1	 Mr	" Harry (""Mr E Haven"")"	Homer	male	35.0	0	0	111426	26.55	C	Titanic	Adult
600	606	0	3	 Mr	 Edvard Bengtsson	Lindell	male	36.0	1	0	349910	15.55	S	Titanic	Adult
601	607	0	3	 Mr	 Milan	Karaic	male	30.0	0	0	349246	7.8958	S	Titanic	Adult
602	608	1	1	 Mr	 Robert Williams	Daniel	male	27.0	0	0	113804	30.5	S	Titanic	Adult
603	609	1	2	 Mrs	 Joseph (Juliette Marie Louise Lafargue)	Laroche	female	22.0	1	2	SC/Paris 2123	41.5792	C	Titanic	Young
604	610	1	1	 Miss	 Elizabeth W	Shutes	female	40.0	0	0	PC 17582	153.4625	S	Titanic	Adult
605	611	0	3	 Mrs	 Anders Johan (Alfrida Konstantia Brogren)	Andersson	female	39.0	1	5	347082	31.275	S	Titanic	Adult
606	612	0	3	 Mr	 Jose Neto	Jardin	male	0.0	0	0	SOTON/O.Q. 3101305	7.05	S	Titanic	NoInfo
607	613	1	3	 Miss	 Margaret Jane	Murphy	female	0.0	1	0	367230	15.5	Q	Titanic	NoInfo
608	614	0	3	 Mr	 John	Horgan	male	0.0	0	0	370377	7.75	Q	Titanic	NoInfo
609	615	0	3	 Mr	 William Alfred	Brocklebank	male	35.0	0	0	364512	8.05	S	Titanic	Adult
610	616	1	2	 Miss	 Alice	Herman	female	24.0	1	2	220845	65.0	S	Titanic	Young
611	617	0	3	 Mr	 Ernst Gilbert	Danbom	male	34.0	1	1	347080	14.4	S	Titanic	Adult
612	618	0	3	 Mrs	 William Arthur (Cordelia K Stanlick)	Lobb	female	26.0	1	0	A/5. 3336	16.1	S	Titanic	Adult
613	619	1	2	 Miss	 Marion Louise	Becker	female	4.0	1	1	230136	39.0	S	Titanic	Child
614	620	0	2	 Mr	 Lawrence	Gavey	male	26.0	0	0	31028	10.5	S	Titanic	Adult
615	621	0	3	 Mr	 Antoni	Yasbeck	male	27.0	1	0	2659	14.4542	C	Titanic	Adult
616	622	1	1	 Mr	 Edwin Nelson Jr	Kimball	male	42.0	1	0	11753	52.5542	S	Titanic	Adult
617	623	1	3	 Mr	 Sahid	Nakid	male	20.0	1	1	2653	15.7417	C	Titanic	Young
618	624	0	3	 Mr	 Henry Damsgaard	Hansen	male	21.0	0	0	350029	7.8542	S	Titanic	Young
619	625	0	3	 Mr	" David John ""Dai"""	Bowen	male	21.0	0	0	54636	16.1	S	Titanic	Young
620	626	0	1	 Mr	 Frederick	Sutton	male	61.0	0	0	36963	32.3208	S	Titanic	Adult
621	627	0	2	 Rev	 Charles Leonard	Kirkland	male	57.0	0	0	219533	12.35	Q	Titanic	Adult
622	628	1	1	 Miss	 Gretchen Fiske	Longley	female	21.0	0	0	13502	77.9583	S	Titanic	Young
623	629	0	3	 Mr	 Guentcho	Bostandyeff	male	26.0	0	0	349224	7.8958	S	Titanic	Adult
624	630	0	3	 Mr	 Patrick D	O'Connell	male	0.0	0	0	334912	7.7333	Q	Titanic	NoInfo
625	631	1	1	 Mr	 Algernon Henry Wilson	Barkworth	male	80.0	0	0	27042	30.0	S	Titanic	Senior
626	632	0	3	 Mr	 Johan Svensson	Lundahl	male	51.0	0	0	347743	7.0542	S	Titanic	Adult
627	633	1	1	 Dr	 Max	Stahelin-Maeglin	male	32.0	0	0	13214	30.5	C	Titanic	Adult
628	634	0	1	 Mr	 William Henry Marsh	Parr	male	0.0	0	0	112052	0.0	S	Titanic	NoInfo
629	635	0	3	 Miss	 Mabel	Skoog	female	9.0	1	2	347088	27.9	S	Titanic	Child
630	636	1	2	 Miss	 Mary	Davis	female	28.0	0	0	237668	13.0	S	Titanic	Adult
631	637	0	3	 Mr	 Antti Gustaf	Leinonen	male	32.0	0	0	STON/O 2. 3101292	7.925	S	Titanic	Adult
632	638	0	2	 Mr	 Harvey	Collyer	male	31.0	1	1	C.A. 31921	26.25	S	Titanic	Adult
633	639	0	3	 Mrs	 Juha (Maria Emilia Ojala)	Panula	female	41.0	0	5	3101295	39.6875	S	Titanic	Adult
634	640	0	3	 Mr	 Percival	Thorneycroft	male	0.0	1	0	376564	16.1	S	Titanic	NoInfo
635	641	0	3	 Mr	 Hans Peder	Jensen	male	20.0	0	0	350050	7.8542	S	Titanic	Young
636	642	1	1	 Mlle	 Emma	Sagesser	female	24.0	0	0	PC 17477	69.3	C	Titanic	Young
637	643	0	3	 Miss	 Margit Elizabeth	Skoog	female	2.0	1	2	347088	27.9	S	Titanic	Child
638	644	1	3	 Mr	 Choong	Foo	male	0.0	0	0	1601	56.4958	S	Titanic	NoInfo
639	645	1	3	 Miss	 Eugenie	Baclini	female	0.75	1	1	2666	19.2583	C	Titanic	Child
640	646	1	1	 Mr	 Henry Sleeper	Harper	male	48.0	1	0	PC 17572	76.7292	C	Titanic	Adult
641	647	0	3	 Mr	 Liudevit	Cor	male	19.0	0	0	349231	7.8958	S	Titanic	Young
642	648	1	1	 Col	 Oberst Alfons	Simonius-Blumer	male	56.0	0	0	13213	35.5	C	Titanic	Adult
643	649	0	3	 Mr	 Edward	Willey	male	0.0	0	0	S.O./P.P. 751	7.55	S	Titanic	NoInfo
644	650	1	3	 Miss	 Amy Zillah Elsie	Stanley	female	23.0	0	0	CA. 2314	7.55	S	Titanic	Young
645	651	0	3	 Mr	 Mito	Mitkoff	male	0.0	0	0	349221	7.8958	S	Titanic	NoInfo
646	652	1	2	 Miss	 Elsie	Doling	female	18.0	0	1	231919	23.0	S	Titanic	Young
647	653	0	3	 Mr	 Johannes Halvorsen	Kalvik	male	21.0	0	0	8475	8.4333	S	Titanic	Young
648	654	1	3	 Miss	" Hanora ""Norah"""	O'Leary	female	0.0	0	0	330919	7.8292	Q	Titanic	NoInfo
649	655	0	3	 Miss	" Hanora ""Nora"""	Hegarty	female	18.0	0	0	365226	6.75	Q	Titanic	Young
650	656	0	2	 Mr	 Leonard Mark	Hickman	male	24.0	1	0	S.O.C. 14879	73.5	S	Titanic	Young
651	657	0	3	 Mr	 Alexander	Radeff	male	0.0	0	0	349223	7.8958	S	Titanic	NoInfo
652	658	0	3	 Mrs	 John (Catherine)	Bourke	female	32.0	1	1	364849	15.5	Q	Titanic	Adult
653	659	0	2	 Mr	 George Floyd	Eitemiller	male	23.0	0	0	29751	13.0	S	Titanic	Young
654	660	0	1	 Mr	 Arthur Webster	Newell	male	58.0	0	2	35273	113.275	C	Titanic	Adult
655	661	1	1	 Dr	 Henry William	Frauenthal	male	50.0	1	0	PC 17611	133.65	S	Titanic	Adult
656	662	0	3	 Mr	 Mohamed	Badt	male	40.0	0	0	2623	7.225	C	Titanic	Adult
657	663	0	1	 Mr	 Edward Pomeroy	Colley	male	47.0	0	0	5727	25.5875	S	Titanic	Adult
658	664	0	3	 Mr	 Peju	Coleff	male	36.0	0	0	349210	7.4958	S	Titanic	Adult
659	665	1	3	 Mr	 Eino William	Lindqvist	male	20.0	1	0	STON/O 2. 3101285	7.925	S	Titanic	Young
660	666	0	2	 Mr	 Lewis	Hickman	male	32.0	1	0	S.O.C. 14879	73.5	S	Titanic	Adult
661	667	0	2	 Mr	 Reginald Fenton	Butler	male	25.0	0	0	234686	13.0	S	Titanic	Adult
662	668	0	3	 Mr	 Knud Paust	Rommetvedt	male	0.0	0	0	312993	7.775	S	Titanic	NoInfo
663	669	0	3	 Mr	 Jacob	Cook	male	43.0	0	0	A/5 3536	8.05	S	Titanic	Adult
664	670	1	1	 Mrs	 Elmer Zebley (Juliet Cummins Wright)	Taylor	female	0.0	1	0	19996	52.0	S	Titanic	NoInfo
665	671	1	2	 Mrs	 Thomas William Solomon (Elizabeth Catherine Ford)	Brown	female	40.0	1	1	29750	39.0	S	Titanic	Adult
666	672	0	1	 Mr	 Thornton	Davidson	male	31.0	1	0	F.C. 12750	52.0	S	Titanic	Adult
667	673	0	2	 Mr	 Henry Michael	Mitchell	male	70.0	0	0	C.A. 24580	10.5	S	Titanic	Senior
668	674	1	2	 Mr	 Charles	Wilhelms	male	31.0	0	0	244270	13.0	S	Titanic	Adult
669	675	0	2	 Mr	 Ennis Hastings	Watson	male	0.0	0	0	239856	0.0	S	Titanic	NoInfo
670	676	0	3	 Mr	 Gustaf Hjalmar	Edvardsson	male	18.0	0	0	349912	7.775	S	Titanic	Young
671	677	0	3	 Mr	 Frederick Charles	Sawyer	male	24.5	0	0	342826	8.05	S	Titanic	Adult
672	678	1	3	 Miss	 Anna Sofia	Turja	female	18.0	0	0	4138	9.8417	S	Titanic	Young
673	679	1	1	 Mr	 Frederick Maxfield	Hoytt	male	38.0	1	0	19943	90.0	S	Titanic	Adult
674	680	1	1	 Mr	 Thomas Drake Martinez	Cardeza	male	36.0	0	1	PC 17755	512.3292	C	Titanic	Adult
675	681	0	3	 Miss	 Katie	Peters	female	0.0	0	0	330935	8.1375	Q	Titanic	NoInfo
676	682	1	1	 Mr	 Hammad	Hassab	male	27.0	0	0	PC 17572	76.7292	C	Titanic	Adult
677	683	0	3	 Mr	 Thor Anderson	Olsvigen	male	20.0	0	0	6563	9.225	S	Titanic	Young
678	684	0	3	 Mr	 Charles Edward	Goodwin	male	14.0	1	2	CA 2144	46.9	S	Titanic	Child
679	685	0	2	 Mr	 Thomas William Solomon	Brown	male	60.0	1	1	29750	39.0	S	Titanic	Adult
680	686	0	2	 Mr	 Joseph Philippe Lemercier	Laroche	male	25.0	1	2	SC/Paris 2123	41.5792	C	Titanic	Adult
681	687	0	3	 Mr	 Jaako Arnold	Panula	male	14.0	1	1	3101295	39.6875	S	Titanic	Child
682	688	0	3	 Mr	 Branko	Dakic	male	19.0	0	0	349228	10.1708	S	Titanic	Young
683	689	0	3	 Mr	 Eberhard Thelander	Fischer	male	18.0	0	0	350036	7.7958	S	Titanic	Young
684	690	1	1	 Miss	 Georgette Alexandra	Madill	female	15.0	0	1	24160	211.3375	S	Titanic	Young
685	691	1	1	 Mr	 Albert Adrian	Dick	male	31.0	1	0	17474	57.0	S	Titanic	Adult
686	692	1	3	 Miss	 Manca	Karun	female	4.0	0	1	349256	13.4167	C	Titanic	Child
687	693	1	3	 Mr	 Ali	Lam	male	0.0	0	0	1601	56.4958	S	Titanic	NoInfo
688	694	0	3	 Mr	 Khalil	Saad	male	25.0	0	0	2672	7.225	C	Titanic	Adult
689	695	0	1	 Col	 John	Weir	male	60.0	0	0	113800	26.55	S	Titanic	Adult
690	696	0	2	 Mr	 Charles Henry	Chapman	male	52.0	0	0	248731	13.5	S	Titanic	Adult
691	697	0	3	 Mr	 James	Kelly	male	44.0	0	0	363592	8.05	S	Titanic	Adult
692	698	1	3	 Miss	" Katherine ""Katie"""	Mullens	female	0.0	0	0	35852	7.7333	Q	Titanic	NoInfo
693	699	0	1	 Mr	 John Borland	Thayer	male	49.0	1	1	17421	110.8833	C	Titanic	Adult
694	700	0	3	 Mr	 Adolf Mathias Nicolai Olsen	Humblen	male	42.0	0	0	348121	7.65	S	Titanic	Adult
695	701	1	1	 Mrs	 John Jacob (Madeleine Talmadge Force)	Astor	female	18.0	1	0	PC 17757	227.525	C	Titanic	Young
696	702	1	1	 Mr	 Spencer Victor	Silverthorne	male	35.0	0	0	PC 17475	26.2875	S	Titanic	Adult
697	703	0	3	 Miss	 Saiide	Barbara	female	18.0	0	1	2691	14.4542	C	Titanic	Young
698	704	0	3	 Mr	 Martin	Gallagher	male	25.0	0	0	36864	7.7417	Q	Titanic	Adult
699	705	0	3	 Mr	 Henrik Juul	Hansen	male	26.0	1	0	350025	7.8542	S	Titanic	Adult
700	706	0	2	 Mr	" Henry Samuel (""Mr Henry Marshall"")"	Morley	male	39.0	0	0	250655	26.0	S	Titanic	Adult
701	707	1	2	 Mrs	" Florence ""Fannie"""	Kelly	female	45.0	0	0	223596	13.5	S	Titanic	Adult
702	708	1	1	 Mr	 Edward Pennington	Calderhead	male	42.0	0	0	PC 17476	26.2875	S	Titanic	Adult
703	709	1	1	 Miss	 Alice	Cleaver	female	22.0	0	0	113781	151.55	S	Titanic	Young
704	710	1	3	 Master	" Halim Gonios (""William George"")"	Moubarek	male	0.0	1	1	2661	15.2458	C	Titanic	NoInfo
705	711	1	1	 Mlle	" Berthe Antonine (""Mrs de Villiers"")"	Mayne	female	24.0	0	0	PC 17482	49.5042	C	Titanic	Young
706	712	0	1	 Mr	 Herman	Klaber	male	0.0	0	0	113028	26.55	S	Titanic	NoInfo
707	713	1	1	 Mr	 Elmer Zebley	Taylor	male	48.0	1	0	19996	52.0	S	Titanic	Adult
708	714	0	3	 Mr	 August Viktor	Larsson	male	29.0	0	0	7545	9.4833	S	Titanic	Adult
709	715	0	2	 Mr	 Samuel	Greenberg	male	52.0	0	0	250647	13.0	S	Titanic	Adult
710	716	0	3	 Mr	 Peter Andreas Lauritz Andersen	Soholt	male	19.0	0	0	348124	7.65	S	Titanic	Young
711	717	1	1	 Miss	 Caroline Louise	Endres	female	38.0	0	0	PC 17757	227.525	C	Titanic	Adult
712	718	1	2	 Miss	" Edwina Celia ""Winnie"""	Troutt	female	27.0	0	0	34218	10.5	S	Titanic	Adult
713	719	0	3	 Mr	 Michael	McEvoy	male	0.0	0	0	36568	15.5	Q	Titanic	NoInfo
714	720	0	3	 Mr	 Malkolm Joackim	Johnson	male	33.0	0	0	347062	7.775	S	Titanic	Adult
715	721	1	2	 Miss	" Annie Jessie ""Nina"""	Harper	female	6.0	0	1	248727	33.0	S	Titanic	Child
716	722	0	3	 Mr	 Svend Lauritz	Jensen	male	17.0	1	0	350048	7.0542	S	Titanic	Young
717	723	0	2	 Mr	 William Henry	Gillespie	male	34.0	0	0	12233	13.0	S	Titanic	Adult
718	724	0	2	 Mr	 Henry Price	Hodges	male	50.0	0	0	250643	13.0	S	Titanic	Adult
719	725	1	1	 Mr	 Norman Campbell	Chambers	male	27.0	1	0	113806	53.1	S	Titanic	Adult
720	726	0	3	 Mr	 Luka	Oreskovic	male	20.0	0	0	315094	8.6625	S	Titanic	Young
721	727	1	2	 Mrs	 Peter Henry (Lillian Jefferys)	Renouf	female	30.0	1	0	31027	21.0	S	Titanic	Adult
